2.8013,-1.8159,1
2.6585,2.8533,0
-2.6798,2.557,0
2.4253,0.7221,1
-2.0383,1.715,0
-0.5731,2.0781,0
-1.9022,-1.6912,1
0.1074,-0.6985,1
-1.5176,1.3493,0
-2.7534,0.3741,0
-2.7712,2.0292,0
0.5971,0.3003,1
-1.1627,-0.4796,0
-0.4456,0.9531,0
-0.3699,-2.8597,1
-0.063,-1.5885,1
1.6798,-0.2503,1
-0.1607,-2.3575,1
-0.4164,-2.4497,1
0.061,-2.7554,1
-2.5066,1.4009,0
0.0689,-2.6744,1
-0.7328,2.7052,0
2.1424,2.9767,0
1.8899,-1.8378,1
-0.0488,2.7398,0
-2.0093,1.7303,0
-2.6069,-0.8946,0
-2.0474,2.3792,0
1.8938,-2.1386,1
2.5194,-1.7501,1
0.036,-1.0855,1
-1.9074,-2.0326,0
1.0781,2.3725,0
1.7092,-2.3095,1
0.8179,-0.8413,1
0.3311,0.4803,0
-2.3723,2.9577,0
-0.6345,1.786,0
2.943,0.4642,1
1.5878,-0.3463,1
1.4616,-2.7103,1
-1.4781,0.8354,0
0.5152,0.9822,1
-2.9893,-2.7972,1
0.6963,-0.4066,1
2.3733,-2.2079,1
0.9187,-2.8663,1
-0.8702,-2.3618,1
-1.6544,0.5015,0
-1.7749,0.7436,0
-2.1915,2.6195,0
-2.1041,-2.4252,1
2.2277,1.6929,1
-1.4146,-2.931,1
0.374,-0.898,1
-0.3375,2.6229,0
-1.509,2.421,0
0.1892,-0.5641,1
-2.6497,1.6732,0
0.3055,2.6455,0
-1.8029,0.6485,0
0.8494,1.8803,0
-1.1437,-1.1984,1
2.3361,1.6978,0
-2.9619,2.0666,0
-0.2084,1.4505,0
-1.6443,-2.3683,1
-2.7671,-0.9869,0
1.1707,2.072,0
-1.4041,0.3227,0
1.7307,0.1395,1
0.852,2.7908,0
2.2803,-2.9086,1
-1.5833,1.4633,0
1.4769,-1.0388,1
-1.0287,-1.565,1
0.7842,1.1571,0
2.8741,-0.183,1
1.1857,2.1451,0
1.3477,0.422,1
-1.7282,0.7357,0
2.4647,-2.1324,1
-2.3599,2.5737,0
-2.149,-2.8276,1
1.1558,0.8033,0
1.4207,-2.6054,1
-0.8196,1.9054,0
2.3477,-2.6043,1
2.4865,2.666,1
-1.7657,-2.3282,1
2.0863,1.8721,0
1.9504,0.7892,1
-2.4007,-2.4128,1
-1.77,-1.0852,1
-2.8745,-1.4598,1
1.2946,-0.7919,1
2.784,0.0224,1
0.7097,-2.8141,1
-0.3813,1.6382,0
1.228,0.2273,1
2.1734,-2.4547,1
-1.9778,-2.9922,1
1.5731,2.8672,1
-0.0551,-0.0511,0
-1.8929,-0.0325,0
1.991,-1.4365,1
-1.2976,-1.7117,1
-0.0101,-2.3405,1
-2.5147,1.7275,0
1.7216,0.7676,1
-0.5924,-0.6324,0
-2.483,2.3307,0
-1.7633,-1.4208,0
0.0071,-0.7242,1
-1.5985,-0.2346,0
1.5269,1.5179,0
-0.9091,-1.04,1
2.0586,0.9726,1
-1.9827,-0.3672,0
0.475,-2.2437,1
2.3108,-1.5724,1
-1.191,1.219,0
-2.0724,-2.0641,1
-1.0406,0.1331,1
-1.0315,-1.8644,0
1.3724,-2.3892,1
-2.3902,-0.6946,0
1.7693,1.3998,1
-1.8229,0.8279,0
-1.7613,-0.67,1
-0.6059,1.746,0
0.0029,0.7943,0
-2.1491,0.6223,0
1.4457,2.448,0
0.4439,1.4946,0
-1.6286,1.3333,0
1.6443,1.2005,0
1.0776,0.8492,1
-1.1219,0.7697,0
-0.4825,1.6943,0
0.7777,-1.4996,1
-0.2688,0.7294,0
1.0515,2.5812,0
0.9269,1.6691,0
-0.061,2.8477,0
0.2602,-2.0349,1
2.6435,0.1153,1
0.4474,0.2462,0
0.0731,0.8356,0
0.1301,-0.5379,0
-1.7395,1.1062,0
1.5762,-2.2656,1
-0.8672,-2.6603,1
-0.6019,-2.9201,1
-0.4767,1.1895,0
-1.4091,-1.6534,1
2.6396,0.1625,1
1.8089,-0.6482,1
-2.2242,1.6596,0
0.8058,-0.185,1
-1.6441,2.7832,0
0.8328,1.9124,0
-0.1914,-1.2339,1
-2.249,2.0025,0
2.104,-1.3955,1
-1.4787,-0.4434,1
-2.9838,1.3307,0
-1.5302,-1.1891,1
-0.429,0.8238,0
-0.8254,2.5724,0
-2.6576,1.9674,0
1.7042,-2.1576,1
0.799,-2.9101,1
2.7106,0.9357,1
-2.3909,-2.1436,1
1.6578,-0.9213,1
2.4245,1.75,1
2.3468,0.6502,1
1.0107,2.3635,0
2.0328,-1.8158,1
0.1848,1.4515,0
2.2961,0.3304,1
-1.5949,-2.164,1
-2.6493,-0.1974,0
-0.0518,-0.0109,1
2.1773,-2.9604,1
-0.1922,0.3754,0
2.0434,-0.7503,1
2.7637,-2.5476,1
0.8168,-2.8288,1
1.0955,2.589,0
2.8903,0.0638,1
2.3854,-2.7966,1
0.7517,-0.9684,1
-0.8031,-0.1528,0
1.6234,-1.7356,1
-0.4657,0.3242,0
-1.2427,1.9664,0
0.0225,-1.3698,1
2.85,0.9274,1
-1.0146,-1.0974,1
0.5187,0.8089,0
-2.7597,1.3361,0
0.2724,-2.7018,1
-2.9627,-1.8604,0
0.6521,0.9481,0
2.4589,0.6704,1
0.7609,1.1784,0
1.0859,-1.725,1
-0.2527,1.576,0
-1.9122,-2.7781,1
2.4845,0.9343,1
1.9357,1.7192,0
-1.452,-1.1878,1
-1.0891,-0.4159,0
2.6032,-2.6723,1
-2.7637,-2.2869,0
0.4519,2.5118,0
-2.9152,-0.6771,0
2.6263,2.8847,0
-0.5255,-2.3877,1
-1.7263,-2.0894,1
-2.9713,1.1026,0
2.7981,-2.4712,1
-2.2262,-2.8933,1
-1.5464,1.4013,0
-2.6992,1.6441,0
2.133,1.3783,1
0.7717,1.2554,0
2.5941,-1.4757,1
1.3033,-2.9316,1
0.9042,1.9041,1
-1.1336,1.3767,0
2.1658,-0.082,1
-0.7946,0.4498,0
1.0613,-2.1306,1
-0.8204,0.8693,0
-0.4922,-0.6856,1
2.6695,1.7077,1
-1.2457,-2.6362,1
1.2196,1.9645,0
0.6349,2.8647,0
0.6068,-1.1484,1
2.3287,-0.7399,1
0.6107,2.3767,0
-1.3001,-2.9899,1
-0.465,0.5199,0
2.3246,-2.7462,1
1.8705,2.2032,0
-1.3569,2.1071,0
1.1078,2.4825,0
-2.4896,0.322,0
-1.7974,1.5011,0
-1.5958,0.6414,0
-0.2081,-1.7605,1
1.5068,1.75,0
-2.4738,1.8394,0
-1.6028,0.4775,0
2.3106,0.1312,1
0.536,-1.8651,1
-1.9158,1.2064,0
0.3866,-0.5851,1
-2.1059,-2.7324,0
-0.7558,-2.3633,1
1.7241,-2.0631,1
-0.9305,0.1167,1
-2.7985,2.9424,0
-0.0821,0.4031,1
1.6751,-0.4443,1
1.6035,1.913,0
-1.476,-2.7728,1
-1.9156,-2.4981,1
0.3443,2.224,0
2.6832,2.4595,1
0.5884,-0.6156,1
2.7558,-1.4568,1
0.8438,2.7385,0
-0.6413,-0.3099,1
2.7946,2.9503,1
-2.7682,-1.4648,1
2.4165,2.4274,0
-2.7177,1.7182,0
0.8801,2.9126,0
-2.1312,1.5297,0
1.0613,-1.2072,1
1.5474,-2.3675,1
-1.4579,-2.2551,1
-1.9885,-1.5693,1
1.0659,-2.9243,1
-1.8294,-2.7839,1
-1.6767,2.6039,0
2.3322,-2.1614,1
-2.4181,2.5727,0
0.7702,-0.286,1
1.9384,-0.1348,1
-2.1434,-1.6701,1
1.2823,0.3202,1
2.2243,-1.4016,1
-2.0659,-1.3734,0
-0.9929,-1.9932,1
-1.0916,2.419,0
2.8717,-2.6589,1
1.0097,-1.733,1
-1.2826,-1.4532,1
-0.8143,2.9461,0
2.5505,-2.4146,1
2.3772,-2.6551,1
-1.2389,2.8718,0
1.8421,-0.9546,1
-2.9885,1.9935,0
-1.8851,-0.3885,0
-1.6904,0.428,0
-1.9192,1.6227,0
-1.8197,-2.5244,1
0.6513,-0.0271,1
-1.7638,0.6746,0
1.8695,0.4976,1
-2.6058,1.3963,0
1.3299,-2.6678,1
-0.9887,2.0514,0
-0.0419,-2.9073,1
-0.1403,2.2321,0
-1.8837,1.9897,0
-2.0191,-0.773,0
-2.9722,0.1189,0
0.0938,-2.2754,1
1.8992,2.1928,0
1.2671,-0.7117,1
-2.6328,2.2368,0
-0.0312,0.0799,1
0.224,-2.8759,1
-1.6578,-1.9056,1
-1.4973,1.9029,0
-2.4212,1.1938,0
-2.8939,0.5964,0
0.1375,1.2159,1
2.2172,1.3026,1
-2.2617,-0.0384,0
-1.3223,-2.2678,1
-2.1783,0.5509,0
-2.1167,0.437,0
-2.0141,1.9561,0
-0.6675,-0.4771,0
0.1537,-0.6262,0
1.6614,-0.9687,1
-0.9895,-0.3865,0
1.8263,2.4766,0
2.0858,-2.6787,1
2.7472,2.606,1
-0.4672,0.7961,0
0.1848,-2.5844,1
0.0286,-2.875,1
2.8182,1.6595,0
0.7993,1.8556,0
2.3079,-2.7938,1
-1.4054,1.0706,0
0.2535,2.5463,0
-1.4965,0.1218,0
2.7052,-1.2749,1
0.8851,-2.2777,1
2.7365,0.0827,1
-0.2015,0.203,1
-2.2565,-2.2118,1
-0.5607,-1.2702,1
-2.4729,0.2779,0
0.6597,0.4211,1
-1.7928,1.2622,0
0.2882,0.6768,0
-1.137,-1.5465,1
0.0747,-0.701,1
-2.9287,-0.8841,0
-1.5688,0.3399,0
-1.2911,2.9251,0
1.6328,-2.0486,1
2.2276,-0.3601,1
-0.6727,-0.3606,0
-2.3445,-1.649,0
1.4318,-2.0729,1
-0.8853,1.0521,0
2.1,1.9272,0
1.4326,1.4597,0
-0.1486,1.7097,0
2.4882,-2.2364,1
-2.9741,1.5941,0
-0.0127,2.7765,0
-0.4925,1.7021,0
0.644,-0.7226,1
-0.2526,1.3384,0
-0.6559,0.3321,0
-1.068,1.7225,0
-0.0027,-0.3358,1
-1.1758,-2.1301,1
0.4895,-2.4724,1
-1.0568,2.0603,0
2.7526,-1.7741,1
2.4634,-2.9358,1
0.3896,-0.016,0
1.6409,0.231,0
0.1047,0.1036,0
-0.6629,-0.8537,1
-0.8934,2.6874,0
0.1515,-2.4062,1
-0.5946,0.368,0
2.279,2.7868,0
-0.359,0.7476,0
-0.9403,0.1808,0
-1.9757,-1.0915,0
1.9562,0.0756,1
2.3671,1.1393,1
2.9415,2.3289,1
-2.0616,-1.2604,1
0.0293,-1.8714,1
0.7806,0.6188,1
2.9625,0.8191,1
-0.5315,1.7258,0
1.1442,-2.9765,1
2.0529,0.5172,1
-1.8201,-0.0128,0
-1.4039,0.8809,0
2.9827,0.4468,1
-2.271,-2.0594,1
-2.3601,-2.3994,1
0.135,1.9388,0
1.8396,-2.6273,1
1.6235,-1.0631,1
-0.8769,-1.9835,1
-2.4033,2.4231,0
-0.9066,-0.301,1
-2.6719,2.3432,0
2.7577,-0.3622,1
-1.504,-2.7361,1
2.1283,-1.1112,1
1.8954,-1.1779,1
2.7602,-0.0267,1
-1.5424,-0.6612,0
-1.6716,-1.1451,0
-0.0937,1.7565,0
-1.9592,-0.8496,1
2.8293,-1.2558,1
-2.3107,0.2025,0
-0.5808,-2.6073,1
1.955,-0.8925,1
-1.8528,-1.2985,1
-2.7905,0.9856,0
-2.0646,1.2352,0
-1.382,2.01,0
-0.3401,2.0179,0
-2.0447,-0.8825,0
-0.7386,2.7504,0
2.7056,0.029,1
-0.2838,-2.2143,1
-1.4354,2.3977,0
-0.792,-1.5225,1
-1.7247,2.2343,0
0.0782,0.2556,1
1.6305,-0.6911,1
0.4061,-1.1353,1
-2.4838,-1.9377,0
-1.0738,0.9765,0
0.3719,-0.8311,1
-1.2182,-2.6045,1
-1.6415,-2.2432,1
-1.3058,-0.5797,0
1.65,2.2965,0
-2.207,-1.3409,1
1.0777,0.9817,1
-0.5246,0.9544,0
-1.5095,2.0803,0
0.773,-1.9101,1
2.4761,1.4043,1
-2.7573,-2.76,1
-1.8115,-1.1815,1
-2.7646,-1.1345,0
-1.922,2.0368,0
1.2998,-1.4717,1
1.106,-0.9058,1
2.0056,1.6588,1
-2.7422,2.1249,0
-2.7159,-1.5333,1
1.7486,-1.7392,1
1.4971,-2.4832,1
-0.6382,1.4854,0
-1.313,-2.4604,1
-0.4561,2.5813,0
1.4317,1.9799,0
-0.2833,-2.6742,1
-0.4299,0.0713,0
-2.2341,1.5715,0
1.2164,1.8344,0
0.2784,2.8165,0
0.2636,-1.5019,1
-0.853,-0.5302,1
-1.1367,-2.1807,1
1.022,-1.5728,1
0.0923,-0.3298,0
-0.8912,-1.2038,0
-2.1487,0.3796,0
1.8924,0.2896,1
-1.9847,0.9992,0
-0.2329,1.597,0
-2.3131,-1.264,1
-1.7614,-2.638,1
-1.8173,1.2097,0
-2.3221,-1.0532,0
-0.8221,-1.9914,1
-2.9351,2.9528,0
-2.4962,1.3028,0
0.3819,-2.3472,1
-0.3946,-1.8611,1
-2.9502,2.5173,0
0.7665,2.6115,0
-1.4915,-1.5241,1
-2.834,1.6466,0
-1.2221,-1.8856,1
2.0743,2.5602,1
1.7077,1.9824,0
-1.04,-1.8927,1
-1.0791,-0.7888,1
-0.7843,1.9884,0
-2.7525,0.4012,0
1.9184,1.2334,0
2.6696,-0.0337,1
-2.0551,-1.2026,0
-2.5186,1.1279,0
-0.3409,2.8189,0
-2.7603,-0.363,0
1.3377,-2.9832,1
2.132,1.7215,1
-1.3005,0.9698,0
-0.4728,-0.968,1
0.9966,1.9564,0
-2.0132,-1.2256,1
0.3802,-0.9114,1
-2.4897,-1.0578,0
2.8278,2.4522,0
2.8462,2.7709,0
1.8669,-2.6399,1
0.6549,-1.2178,1
2.7169,-0.1156,1
-1.2041,-0.9395,0
-2.8329,-1.8669,0
-0.3159,-2.4888,1
-0.7679,0.4846,0
0.1799,0.3889,1
-2.3145,-1.917,0
0.2887,-2.3264,1
-1.4791,-2.4302,1
-1.4907,-0.0643,0
-1.6407,0.4362,0
0.0791,0.5307,1
-0.5518,-2.5592,1
2.1809,0.3034,1
1.5414,-2.3123,1
1.3296,-2.3874,1
-0.6482,-1.9725,1
0.3782,1.6499,0
1.657,-2.6547,1
-0.7659,-2.909,1
-1.7212,-1.2004,0
-0.4441,2.3318,0
2.2328,0.3778,1
2.2246,-1.992,1
-0.9516,1.5817,0
1.9538,-2.2637,1
1.4235,2.6882,0
-2.739,0.6228,0
0.293,1.8181,0
2.5521,1.0513,1
-1.8411,-0.3194,0
0.4882,-2.3185,1
-2.3375,1.8042,0
0.3255,-1.2598,1
-0.7151,-2.1346,1
0.2306,1.1371,0
2.6926,-2.9172,1
-2.0944,0.0106,0
1.8027,-2.7872,1
1.9098,1.0771,1
-0.1455,-2.0503,1
-0.6395,2.2381,0
-2.5447,-1.0244,1
2.3639,0.5353,1
-1.9816,-0.8341,0
0.4623,-0.6727,1
-2.9641,0.475,0
-2.8769,-0.2436,0
-2.7277,-2.125,1
-1.364,-1.36,1
-1.4276,0.4138,0
2.7418,2.9531,1
0.3638,1.6255,0
1.6458,0.7986,1
-0.8225,-1.3105,1
2.2369,2.6319,0
-1.176,1.58,0
0.0534,0.8113,0
0.3044,-0.5642,1
-0.9767,-1.0608,0
-0.1112,-0.7963,1
-1.5911,-0.9046,1
-2.9566,2.2259,0
-0.3269,0.4124,1
-1.9865,-2.602,1
-1.149,1.3599,0
2.6246,-0.9572,1
0.5001,-2.5198,1
0.4829,2.9248,0
1.6466,-0.4304,1
-2.5935,-0.0929,0
-1.3448,-1.4548,1
-2.0126,-1.3917,0
-1.6901,-0.6026,1
0.6174,2.1844,0
-1.8197,1.4033,0
0.6061,-2.5241,1
2.2531,-0.953,1
-1.8709,0.2216,0
0.8394,2.5373,0
-1.0395,1.4959,0
-0.5681,1.0738,0
-2.6553,-0.5144,1
0.7579,-0.9929,1
0.5871,-1.4579,1
-2.9184,2.5517,0
2.9251,-2.6639,1
1.3448,-1.025,1
-2.0629,-2.1441,1
-2.4608,1.8841,0
0.232,0.5309,0
0.9442,0.6094,1
1.4465,-1.453,1
1.5799,1.656,1
1.6356,2.8643,0
-1.3304,0.1399,0
-2.2088,-2.9458,1
0.9322,1.645,0
2.9372,-1.631,1
-2.4605,-2.8323,1
-2.639,0.0111,0
-1.9091,2.6385,0
-2.1041,-1.9354,1
2.5287,-2.0275,1
1.6686,-1.5445,1
-0.0064,0.8168,0
1.8032,-0.2394,1
2.421,-2.3532,1
-2.6074,0.8728,0
2.1844,-2.6401,1
-0.5404,2.5148,0
0.7627,-1.6555,1
-1.4261,-0.3972,1
-1.7808,1.555,0
-1.2092,2.9659,0
0.4171,-2.0597,1
2.2156,-1.3963,1
1.937,-1.3046,1
-0.0867,2.3458,0
1.0966,0.5856,1
0.4753,2.2971,0
2.3014,-0.8378,1
2.1801,-1.9062,1
2.9689,-1.2144,1
-2.3306,2.846,0
2.4696,-2.0952,1
-2.4147,-1.9875,1
-2.4586,-0.9628,0
1.2981,2.2917,0
-2.8025,-1.5923,0
1.1367,-2.7728,1
-1.6102,-0.417,1
-2.8804,2.9447,0
2.2714,-2.2772,1
-2.1851,-0.4292,0
1.1123,-2.1124,1
0.0044,-2.3258,1
-0.0224,2.5121,0
-1.7092,2.805,0
1.3884,-1.3622,1
-1.4121,-2.5865,1
0.0525,-0.5513,1
-0.8243,-2.9365,1
0.9187,0.2638,1
1.1417,2.8942,0
1.3066,-0.6043,1
-0.4851,2.8376,0
-0.6875,-0.5402,1
2.9901,-2.9685,1
2.5577,-1.472,1
